"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1198504265650237,100064720237286,"Alcaldía de Tuluá","#Obras | Nuevo paso vehicular mejora la movilidad entre los barrios Escobar y Rojas.

Con el nuevo paso vehicular que se está construyendo entre los barrios Escobar y Rojas, Tuluá avanza hacia una movilidad más fluida, segura y ordenada. Esta obra ya permite una conexión directa entre el oriente y el occidente del municipio, beneficiando a miles de ciudadanos que diariamente transitan por este sector, especialmente hacia zonas clave como el Hospital Rubén Cruz Vélez y barrios aledaños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/29/2025 17:41",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0YLLbZ8GaSxuGJWAQWi87qDcznyu4VkQqccEjxQghSjzwcRj3veg5v6xvM6ox3vFvl,0,0,Enlaces,,,,,Total,37764,24912,412,309,55,48,1289,,659,630,,,,,
1198503508983646,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Tuluá conmemoró el Día de las Cuidadoras.

Con una jornada de autocuidado y encuentro emocional, se realizó la conmemoración del Día de los Cuidadores, un espacio liderado por la Administración Municipal para agradecer y visibilizar la labor silenciosa de quienes entregan su vida al cuidado de otras personas.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/29/2025 17:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0caPVaW3iE1H5v8wQBbN9oYjyF53tdCCAQxCLTURg8Ju4TfuEYNHFm3tENnMaXZ7tl,0,0,Enlaces,,,,,Total,1443,972,29,25,0,4,5,,2,3,,,,,
1198305749003422,100064720237286,"Alcaldía de Tuluá","🛠️💧¡Puerto Frazadas ahora duerme tranquilo!

Con una obra de 31 metros lineales, realizamos el recalce del muro en este corregimiento, fortaleciendo la protección contra inundaciones y reduciendo riesgos de desastres naturales.

Esta intervención mejora la seguridad de las familias y demuestra que ¡sí estamos transformando la infraestructura de nuestra zona rural! 🌱🚜 #ParaSerFelices 💙","🛠️💧¡Puerto Frazadas ahora duerme tranquilo!

Con una obra de 31 metros lineales, realizamos el recalce del muro en este corregimiento, fortaleciendo la protección contra inundaciones y reduciendo riesgos de desastres naturales.

Esta intervención mejora la seguridad de las familias y demuestra que ¡sí estamos transformando la infraestructura de nuestra zona rural! 🌱🚜 #ParaSerFelices 💙",40,"07/29/2025 10:51",uploaded,https://www.facebook.com/reel/773186681901783/,1,0,Reels,,,,,Total,1794,948,86,68,2,16,11,,11,,10161.339,6.334,0,0,
1197646359069361,100064720237286,"Alcaldía de Tuluá","🚀 ¡Emprende, crece y transforma tu futuro con ConRed! 🌟

¿Tienes un emprendimiento físico o virtual? ¿Quieres fortalecer tu perfil profesional? 💼✨
Entonces este programa es para ti. ConRed es una estrategia de competitividad y turismo pensada para impulsar el desarrollo socioeconómico de Tuluá, ¡y tú puedes ser parte! 🙌

📍 Acércate a las oficinas de Planeación o Renta Ciudadana en el segundo piso del Centro Comercial Bicentenario Plaza e inscríbete antes del 4 de agosto. 💡 ¡No dejes pasar esta oportunidad de crecer con tu ciudad! 💙 #ParaSerFelices","🚀 ¡Emprende, crece y transforma tu futuro con ConRed! 🌟

¿Tienes un emprendimiento físico o virtual? ¿Quieres fortalecer tu perfil profesional? 💼✨
Entonces este programa es para ti. ConRed es una estrategia de competitividad y turismo pensada para impulsar el desarrollo socioeconómico de Tuluá, ¡y tú puedes ser parte! 🙌

📍 Acércate a las oficinas de Planeación o Renta Ciudadana en el segundo piso del Centro Comercial Bicentenario Plaza e inscríbete antes del 4 de agosto. 💡 ¡No dejes pasar esta oportunidad de crecer con tu ciudad! 💙 #ParaSerFelices",33,"07/28/2025 16:50",N/A,https://www.facebook.com/reel/1052479177049698/,1,0,Reels,,,,,Total,1384,983,42,32,1,9,7,,7,,6544.38,5.26,0,0,
1197598985740765,100064720237286,"Alcaldía de Tuluá","#Noticias | Más de 3.000 personas vibraron con la velocidad en la segunda versión de 1/4 de milla

Más de 3.000 personas vibraron con este espectáculo deportivo que reunió a más de 140 pilotos provenientes de diferentes regiones del país, en una competencia que sigue posicionando a Tuluá como referente nacional del automovilismo.

Lee la noticia completa:⬇⬇⬇
",,0,"07/28/2025 14:58",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid033c7oAaUmT6BnqXJYJkRRbCXxAyhmpM6kF8ZWSzX4PNMhcujgdqr6fgjCjoDFHBU8l,0,0,Enlaces,,,,,Total,1609,1053,31,27,0,4,11,,5,6,,,,,
1197467869087210,100064720237286,"Alcaldía de Tuluá","💛 Más de 150 abuelitos disfrutaron de la muestra cultural en el Centro Día #ParaSerFelices 💙✌🏽

Estos adultos mayores vivieron un espacio donde las risas y la creatividad no tienen edad 🎨🤹‍♂️✨ con diferentes muestras culturales y feria de emprendimiento 🛍️👵👴, nos enseñaron que nunca es tarde para soñar, crear y brillar.

¡Porque la felicidad también se vive en grande! 🌈💫","💛 Más de 150 abuelitos disfrutaron de la muestra cultural en el Centro Día #ParaSerFelices 💙✌🏽

Estos adultos mayores vivieron un espacio donde las risas y la creatividad no tienen edad 🎨🤹‍♂️✨ con diferentes muestras culturales y feria de emprendimiento 🛍️👵👴, nos enseñaron que nunca es tarde para soñar, crear y brillar.

¡Porque la felicidad también se vive en grande! 🌈💫",47,"07/28/2025 10:51",N/A,https://www.facebook.com/reel/1528224981475144/,1,0,Reels,,,,,Total,2532,1182,117,66,1,50,15,,15,,15034.422,6.556,0,0,
1196780645822599,100064720237286,"Alcaldía de Tuluá","🎉 ¡Más de 3.000 asistentes en la segunda edición del 1/4 de Milla!🏁🔥

Así se vivió un fin de semana cargado de emoción en el Aeropuerto Heriberto Gil Martínez, una de las mejores pistas del país.

🏎️💥 Más de 130 pilotos de todo Colombia hicieron vibrar la pista y el público se dejó llevar por la velocidad y la adrenalina.

🔥 ¡Gracias, Tuluá!
Una vez más la rompimos… y esto apenas comienza. 😎Nos vemos en octubre con más potencia y pasión. #ParaSerFelices","🎉 ¡Más de 3.000 asistentes en la segunda edición del 1/4 de Milla!🏁🔥

Así se vivió un fin de semana cargado de emoción en el Aeropuerto Heriberto Gil Martínez, una de las mejores pistas del país.

🏎️💥 Más de 130 pilotos de todo Colombia hicieron vibrar la pista y el público se dejó llevar por la velocidad y la adrenalina.

🔥 ¡Gracias, Tuluá!
Una vez más la rompimos… y esto apenas comienza. 😎Nos vemos en octubre con más potencia y pasión. #ParaSerFelices",39,"07/27/2025 15:39",N/A,https://www.facebook.com/reel/937437698532708/,1,0,Reels,,,,,Total,4946,3532,133,78,2,53,71,,71,,25158.837,5.539,0,0,
1196630669170930,100064720237286,"Alcaldía de Tuluá","🏁 ¡Más de 2.700 personas ya disfrutan de la velocidad en Tuluá! 🏎️🔥

En este segundo día del 1/4 de Milla Tuluá 2025, vivimos las emocionantes finales junto a 134 pilotos y los carros más rápidos de Colombia.

🚗💨 Aún estás a tiempo de venir con tu familia y amigos.
📍 Estaremos hasta las 6:00 p. m.
¡No te lo pierdas, la pista está encendida! 💥 #ParaSerFelices 💙",,0,"07/27/2025 10:59",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02EuhxBBQv3UgmQDzyDhvDW1noVu2oVgJ85nGtUiCpMWKwh3auCxdQkxwNDzwMt8aul,0,0,Fotos,,,,,Total,7481,4211,80,69,1,10,422,325,97,,,,,,
1195958135904850,100064720237286,"Alcaldía de Tuluá","🚨✅Hoy desde el @cuartodemillatulua_2025 🏁 te contamos las noticias más importantes de la semana en 45 segundos #ParaSerFelices 😎✌🏽","🚨✅Hoy desde el @cuartodemillatulua_2025 🏁 te contamos las noticias más importantes de la semana en 45 segundos #ParaSerFelices 😎✌🏽",81,"07/26/2025 16:41",uploaded,https://www.facebook.com/reel/24355940370703789/,1,0,Reels,,,,,Total,3715,2587,100,83,2,15,55,,55,,38148.09,11.35,0,0,
1195847139249283,100064720237286,"Alcaldía de Tuluá","🎤 ¿Qué piensan los asistentes del @cuartodemillatulua_2025?
🏁 ¡Aquí nos cuentan! 🔥 ➡️ @jerogtr y @cazador_rs69 

La emoción, la velocidad y la pasión por los motores se viven al máximo en esta segunda edición de este evento que hace vibrar a Tuluá.

🚗💨 Aún estás a tiempo de venir y disfrutar de esta gran experiencia con los mejores pilotos de Colombia, en una de las mejores pistas del país. 🏁🇨🇴

📍 Te esperamos hasta las 6:00 p. m. en el Aeropuerto Heriberto Gil Martínez. ¡No te lo pierdas! 😎✌🏽","🎤 ¿Qué piensan los asistentes del @cuartodemillatulua_2025?
🏁 ¡Aquí nos cuentan! 🔥 ➡️ @jerogtr y @cazador_rs69 

La emoción, la velocidad y la pasión por los motores se viven al máximo en esta segunda edición de este evento que hace vibrar a Tuluá.

🚗💨 Aún estás a tiempo de venir y disfrutar de esta gran experiencia con los mejores pilotos de Colombia, en una de las mejores pistas del país. 🏁🇨🇴

📍 Te esperamos hasta las 6:00 p. m. en el Aeropuerto Heriberto Gil Martínez. ¡No te lo pierdas! 😎✌🏽",90,"07/26/2025 12:44",N/A,https://www.facebook.com/reel/742452498187439/,1,0,Reels,,,,,Total,32563,27467,813,677,12,124,431,,430,1,551780.89,18.675,0,0,
1195789915921672,100064720237286,"Alcaldía de Tuluá","🔥 ¡Así arrancamos con toda la energía el primer día del 1/4 de Milla en Tuluá! 🏁💨

Los asistentes ya sienten la adrenalina en una de las mejores pistas del país: el Aeropuerto Heriberto Gil Martínez.😎

🚗💥 La segunda edición de esta fiesta de la velocidad ya está en marcha y tú no te la puedes perder.

📍 Ven con tu parche, vibra con los motores y vive este espectáculo único en el corazón del Valle. #ParaSerFelices 💙",,0,"07/26/2025 10:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02sbzaGmgr7LqJnb23GVCKdtiowd39wizyjgNx8eYfEywBusFruAB3pZtougUQ4ygRl,0,0,Fotos,,,,,Total,10844,6146,116,98,5,13,860,631,229,,,,,,
1195161815984482,100064720237286,"Alcaldía de Tuluá","#tecnologia | Tulueños estrenan computadores en los puntos INNOVA

La Alcaldía de Tuluá, a través del Departamento TIC, avanza en su propósito de acercar la tecnología a los ciudadanos con la renovación de 45 computadores en los puntos INNOVA del municipio. En esta primera fase, fueron dotados el punto del barrio San Pedro Claver con 23 equipos nuevos y el punto José Antonio Galán con 25, permitiendo que más personas puedan acceder a herramientas digitales para formación, capacitación y trámites en línea, de manera cómoda y eficiente.

Lee la noticia completa:⬇⬇⬇ 
",,0,"07/25/2025 15:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02ZYfhjx95CxBE6oqKD78MdMoyZNvLacnzZLLFxw4tsdWKxWwKwgN3jv9ho2Z81HoDl,0,0,Enlaces,,,,,Total,2451,1470,48,35,3,10,22,,10,12,,,,,
1195160012651329,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía llegó con educación ambiental a los colegios

Con el objetivo de promover la conciencia ambiental y la cultura ciudadana entre los estudiantes, la Secretaría de Desarrollo Agropecuario y Medio Ambiente, SEDAMA, en articulación con Centro Aguas y la Corporación Autónoma Regional del Valle del Cauca, CVC, adelanta jornadas de fortalecimiento de educación ambiental en distintas instituciones educativas del municipio.

Lee la noticia completa:⬇⬇⬇",,0,"07/25/2025 15:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid036hLAuvMq4fS4SwPwueqmXLHLwwRPYDaNdPR4Q8QtKPP1V6MriRcB9QDks2VBSG4hl,0,0,Enlaces,,,,,Total,2392,1503,37,25,4,8,20,,8,12,,,,,
1195154555985208,100064720237286,"Alcaldía de Tuluá","🚀 ¡Más de 200 personas podrán acercarse a la tecnología en San Pedro Claver! 😎✌🏽

Entregamos 20 computadores al @puntosinnova del barrio San Pedro Claver, donde la comunidad podrá acceder gratuitamente a estos equipos para estudiar, trabajar o capacitarse.😎✅

Con estos computadores inclusivos, seguimos cerrando la brecha digital y brindando herramientas que transforman vidas, construyendo juntos un Tuluá más equitativo, conectado e innovador. 🌐💻
#ParaSerFelices","🚀 ¡Más de 200 personas podrán acercarse a la tecnología en San Pedro Claver! 😎✌🏽

Entregamos 20 computadores al @puntosinnova del barrio San Pedro Claver, donde la comunidad podrá acceder gratuitamente a estos equipos para estudiar, trabajar o capacitarse.😎✅

Con estos computadores inclusivos, seguimos cerrando la brecha digital y brindando herramientas que transforman vidas, construyendo juntos un Tuluá más equitativo, conectado e innovador. 🌐💻
#ParaSerFelices",62,"07/25/2025 15:26",auto,https://www.facebook.com/reel/1248301469914824/,1,0,Reels,,,,,Total,4138,3182,111,90,3,18,67,,67,,35120.922,9.124,0,0,
1194981136002550,100064720237286,"Alcaldía de Tuluá","📚 ¡200 estudiantes de Monteloro recibieron dotación escolar!

Con 50 sillas, mesas y nuevos libros, la Alcaldía de Tuluá llegó a la 📍I.E Monteloro, beneficiando a los niños y niñas de sus sedes rurales.

Ahora recibirán sus clases en mejores condiciones gracias a la gestión del alcalde @gustavovelezr. 💙🏫 Transformamos la educación rural #ParaSerFelices","📚 ¡200 estudiantes de Monteloro recibieron dotación escolar!

Con 50 sillas, mesas y nuevos libros, la Alcaldía de Tuluá llegó a la 📍I.E Monteloro, beneficiando a los niños y niñas de sus sedes rurales.

Ahora recibirán sus clases en mejores condiciones gracias a la gestión del alcalde @gustavovelezr. 💙🏫 Transformamos la educación rural #ParaSerFelices",28,"07/25/2025 09:45",N/A,https://www.facebook.com/reel/24567457132846773/,1,0,Reels,,,,,Total,2821,1358,188,150,6,32,35,,35,,15085.752,5.991,0,0,
1194368626063801,100064720237286,"Alcaldía de Tuluá","#Cultura | Bibliobús llegó a Tuluá por primera vez

Impactando a más de 200 niños y niñas, hoy el Bibliobús visitó por primera vez el municipio de Tuluá, llevando historias, aprendizaje a niños y niñas de la Institución Educativa Técnica de Occidente. 

https://tulua.gov.co/publicaciones/6320/bibliobus-llego-a-tulua-por-primera-vez/

Lee la noticia completa:⬇⬇⬇",,0,"07/24/2025 16:35",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0f56Ho356KJSBMhmrrTm8HRYZUer4dxqHuYTVLe2t2xQCCaqbYxfG1cfkbogA7iegl,0,0,Fotos,,,,,Total,3400,2052,49,42,1,6,55,40,15,,,,,,
1194367656063898,100064720237286,"Alcaldía de Tuluá","🌱 ¡Llegamos con educación ambiental a los colegios! 
Con charlas sobre conciencia ambiental, cultura ciudadana, manejo del ruido y teatro educativo 🎭, seguimos formando estudiantes más conscientes.
junto con @centroaguas.sa.esp y @cvc_ambiental💧 Aprendieron sobre el agua, el ruido y cómo cuidar el planeta desde su colegio 🌎♻️
#paraserfelices #TuluáSeTransforma","🌱 ¡Llegamos con educación ambiental a los colegios! 
Con charlas sobre conciencia ambiental, cultura ciudadana, manejo del ruido y teatro educativo 🎭, seguimos formando estudiantes más conscientes.
junto con @centroaguas.sa.esp y @cvc_ambiental💧 Aprendieron sobre el agua, el ruido y cómo cuidar el planeta desde su colegio 🌎♻️
#paraserfelices #TuluáSeTransforma",42,"07/24/2025 16:33",uploaded,https://www.facebook.com/reel/1283597723342517/,1,0,Reels,,,,,Total,1163,829,36,28,0,8,6,,6,,4754.973,4.524,0,0,
1194365896064074,100064720237286,"Alcaldía de Tuluá","#Educación | Estudiantes de Monteloro recibieron dotación de mesas y sillas

Con la dotación de 50 sillas, mesas y varios libros para la biblioteca escolar, la Administración Municipal llegó hasta la Institución Educativa Monteloro, beneficiando a dos de sus sedes rurales. Esta gestión, liderada por el    alcalde     Gustavo Adolfo Vélez, busca cerrar  brechas educativas y mejorar las  condiciones de aprendizaje de  200  niños y niñas que reciben clases en esta zona del municipio.

Lee la noticia completa:⬇⬇⬇

",,0,"07/24/2025 16:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02qMVDpanAiBeJ7BhtiTt1MLx2VwyjrjDvDYmAuZyBtPw9FHG6aMC2apzjvNSHKeVKl,0,0,Enlaces,,,,,Total,2381,1531,59,46,1,12,22,,9,13,,,,,
1194170596083604,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | 18 madres cuidadoras reciben formación en panadería. 

Como parte de la estrategia de inclusión que lidera la Administración Municipal, 18 mujeres cuidadoras de personas con discapacidad participan activamente en un curso de panadería que busca fortalecer su autonomía económica y abrir caminos hacia el emprendimiento.

Lee la noticia completa:⬇⬇⬇",,0,"07/24/2025 10:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ZL12Eu8UnWbvBoKC16n1kAX2vTVfggJ8WnE9bjN2MqKcxdV2hPk4kYzytQdSTQD2l,0,0,Enlaces,,,,,Total,4328,3032,50,37,3,10,40,,21,19,,,,,
1194046499429347,100064720237286,"Alcaldía de Tuluá","🚧 ¡Así avanza el Intercambiador de la 40! 🏗️

Con excavaciones, demolición del pavimento antiguo y traslado de redes, ya se transforma la movilidad en el noroccidente de Tuluá. En el costado del Parque de la Familia, avanzamos con los trabajos para dar paso a la futura rotonda que conectará la carrera 40 con el barrio Fátima. 🔄🚗 

Todo esto, gracias a la gestión del alcalde @gustavovelezr en articulación con @infitulua, apostándole a la transformación de Tuluá. 💙🌱 #ParaSerFelices","🚧 ¡Así avanza el Intercambiador de la 40! 🏗️

Con excavaciones, demolición del pavimento antiguo y traslado de redes, ya se transforma la movilidad en el noroccidente de Tuluá. En el costado del Parque de la Familia, avanzamos con los trabajos para dar paso a la futura rotonda que conectará la carrera 40 con el barrio Fátima. 🔄🚗 

Todo esto, gracias a la gestión del alcalde @gustavovelezr en articulación con @infitulua, apostándole a la transformación de Tuluá. 💙🌱 #ParaSerFelices",31,"07/24/2025 06:53",auto,https://www.facebook.com/reel/1465354114469063/,1,0,Reels,,,,,Total,6788,4053,269,215,10,44,216,,216,,64254.284,11.396,0,0,
1193566836143980,100064720237286,"Alcaldía de Tuluá","🎥✨ Conoce a Angélica y su sabor artesanal con @paperussa.artesanal 🍰👩🏻‍🍳

Una chef y repostera tulueña con un talento único para la cocina artesanal, que transforma ingredientes en experiencias inolvidables. 🥐🍓

Su emprendimiento fue protagonista en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua que impulsa los sueños y el talento local. 💼🌟

Descubre su historia y cómo, con creatividad, dedicación y mucho amor, Angélica está conquistando Tuluá con cada receta. #ParaSerFelices 💙🔥","🎥✨ Conoce a Angélica y su sabor artesanal con @paperussa.artesanal 🍰👩🏻‍🍳

Una chef y repostera tulueña con un talento único para la cocina artesanal, que transforma ingredientes en experiencias inolvidables. 🥐🍓

Su emprendimiento fue protagonista en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua que impulsa los sueños y el talento local. 💼🌟

Descubre su historia y cómo, con creatividad, dedicación y mucho amor, Angélica está conquistando Tuluá con cada receta. #ParaSerFelices 💙🔥",143,"07/23/2025 16:42",N/A,https://www.facebook.com/reel/1053170556960202/,1,0,Reels,,,,,Total,2271,1531,72,48,10,14,36,,36,,29316.82,14.19,0,0,
1193390056161658,100064720237286,"Alcaldía de Tuluá","📣 La Superintendencia de Notariado y Registro, en compañía de la Alcaldía de Tuluá, invita a toda la comunidad a participar en una jornada de asesoría jurídica gratuita 🧑‍⚖️ sobre legalización y formalización de predios 🏡 en el municipio de Tuluá, Valle del Cauca.

📆 Jueves, 25 de julio de 2025
🕗 De 8:00 a.m. a 4:00 p.m.
📍 Plazoleta de la Plaza Cívica Boyacá

¡Aprovecha esta oportunidad para resolver tus dudas y poner tus predios en regla! ✅",,0,"07/23/2025 10:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02EGFJSRu7mk78GRAUxBr9qCdjqv74M68rwbof6qf9BVdztq2VfMnDgLmU5s1ey86Cl,0,0,Fotos,,,,,Total,3484,2124,49,29,7,13,74,13,61,,,,,,
1193378916162772,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía entrega segunda biofábrica y refuerza apoyo al sector campesino.

Con la entrega de una segunda biofábrica que beneficiará a los habitantes de la zona rural alta de Tuluá, como La Diadema, El Paraíso y La Garza, el alcalde Gustavo Adolfo Vélez Román,  continúa fortaleciendo los mercados campesinos. 

Lee la noticia completa: ⬇⬇⬇
",,0,"07/23/2025 10:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ryjgei1qKgg5kgVvWYWHf8L1Yifr514XoZuf9LMjUWiWS5joFqS1oc6KpAuGovdtl,0,0,Enlaces,,,,,Total,3142,1857,67,45,6,16,35,,23,12,,,,,
1193317599502237,100064720237286,"Alcaldía de Tuluá","¡Aquí sí contamos! Cultura y Bienestar con espacios para crecer 💡👧🏻👧🏽 

En Tuluá, las voces de nuestras niñas niños y jóvenes, son escuchadas y valoradas. 🙌 Por eso, seguimos apostándole a la transformación social a través de la cultura, el arte y la formación. 🎨📚

Con talleres, cursos y espacios diseñados para fortalecer el tejido social y descubrir talentos, seguimos abriendo caminos para que nuestras nuevas generaciones crezcan felices, seguras y con oportunidades. #ParaSerFelices 💙","¡Aquí sí contamos! Cultura y Bienestar con espacios para crecer 💡👧🏻👧🏽 

En Tuluá, las voces de nuestras niñas niños y jóvenes, son escuchadas y valoradas. 🙌 Por eso, seguimos apostándole a la transformación social a través de la cultura, el arte y la formación. 🎨📚

Con talleres, cursos y espacios diseñados para fortalecer el tejido social y descubrir talentos, seguimos abriendo caminos para que nuestras nuevas generaciones crezcan felices, seguras y con oportunidades. #ParaSerFelices 💙",50,"07/23/2025 08:41",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1123232252952370/,0,0,Videos,,,,,Total,3828,3178,197,137,16,44,117,,117,,38122.006,11.339,0,0,0
1192819669552030,100064720237286,"Alcaldía de Tuluá","🚧✨ ¡Adiós a los huecos en la calle 34!

Así se ven 1.400 metros lineales de topping en esta vía que conecta a 5 barrios, y hoy está totalmente recuperada con topping, ofreciendo mejor movilidad y calidad de vida a los tulueños. ✌🏽

💙 ¡Aquí trabajamos día y noche para seguir transformando a Tuluá en la ciudad que soñamos #ParaSerFelices! 🤩💪🏼","🚧✨ ¡Adiós a los huecos en la calle 34!

Así se ven 1.400 metros lineales de topping en esta vía que conecta a 5 barrios, y hoy está totalmente recuperada con topping, ofreciendo mejor movilidad y calidad de vida a los tulueños. ✌🏽

💙 ¡Aquí trabajamos día y noche para seguir transformando a Tuluá en la ciudad que soñamos #ParaSerFelices! 🤩💪🏼",31,"07/22/2025 18:27",auto,https://www.facebook.com/reel/3138542999687167/,1,0,Reels,,,,,Total,67365,48322,3079,2414,210,455,1207,,1168,39,666653.907,11.809,0,0,
1192737756226888,100064720237286,"Alcaldía de Tuluá","#Deporte | Alcalde Gustavo Vélez apoya a más de 350 deportistas en juegos Departamentales.

Con transporte, alimentación, uniformes, implementación deportiva y hospedaje, la Administración Municipal de Tuluá apoya a más de 350 jóvenes que participan en los Juegos Departamentales 2025. 

Lee la noticia completa:⬇⬇⬇
",,0,"07/22/2025 15:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid022gpixRniAB2EDYdJBTRvdSffFq3XyLScF2CYx8gcYPLvxqZBFaDLbuMzub83R5Tdl,0,0,Enlaces,,,,,Total,16022,8183,352,237,62,53,915,,704,211,,,,,
1192728139561183,100064720237286,"Alcaldía de Tuluá","🌳 ¡Retiramos árbol que representaba riesgo en la calle 25!

Con una intervención técnica y responsable de la SEDAMA, ahora la calle 25 es un lugar más seguro para peatones y vecinos de la calle 25. 🛣️💙 El árbol retirado presentaba daños estructurales y fitosanitarios, es decir, con afectaciones por plagas o enfermedades que comprometían su estabilidad. 🚶‍♀️🚗 y que podían afectar a peatones y conductores que transitan por el sector. 🚶‍♀️🚗

🌿 Como medida compensatoria, sembramos nuevos árboles en otros sectores del municipio, reafirmando el compromiso del alcalde @gustavovelezr con una Tuluá más verde, segura y sostenible. 💙🍃 #ParaSerFelices","🌳 ¡Retiramos árbol que representaba riesgo en la calle 25!

Con una intervención técnica y responsable de la SEDAMA, ahora la calle 25 es un lugar más seguro para peatones y vecinos de la calle 25. 🛣️💙 El árbol retirado presentaba daños estructurales y fitosanitarios, es decir, con afectaciones por plagas o enfermedades que comprometían su estabilidad. 🚶‍♀️🚗 y que podían afectar a peatones y conductores que transitan por el sector. 🚶‍♀️🚗

🌿 Como medida compensatoria, sembramos nuevos árboles en otros sectores del municipio, reafirmando el compromiso del alcalde @gustavovelezr con una Tuluá más verde, segura y sostenible. 💙🍃 #ParaSerFelices",52,"07/22/2025 15:17",N/A,https://www.facebook.com/reel/1068224528778518/,1,0,Reels,,,,,Total,2464,1537,111,84,14,13,50,,50,,29392.445,13.275,0,0,
1192562632911067,100064720237286,"Alcaldía de Tuluá","#Hábitat | Tochecito y la media montaña tendrán mejores vías para transitar

Con el mantenimiento y compactación de las vías rurales de la alta montaña, ahora los campesinos de Tochecito, Altaflor, Cascajeros y Volcanes, podrán transportar sus productos y transitar con facilidad hacia la zona urbana.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/22/2025 09:53",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid031DRMZxKtabUVYfuMMLqCsSvgMqoCPGwtKZZpmWCuv9ytb3acuVCKdY7uU8QW1osWl,0,0,Enlaces,,,,,Total,3024,1910,69,52,8,9,41,,25,16,,,,,
1192498622917468,100064720237286,"Alcaldía de Tuluá","🏅 ¡Tuluá presente en los Juegos Departamentales 2025! ⚽🔥

Estos son algunos de nuestros deportistas tulueños que ya están dejando huella en los Juegos Departamentales. 💪 Ellos integran la selección Tuluá de fútbol masculino, representando con pasión, disciplina y talento a nuestro municipio. 💙⚽

Ellos se unen a los más de 300 jóvenes atletas que participarán en 33 disciplinas deportivas, demostrando que en Tuluá sí se transforma el deporte #ParaSerFelices. 🏃‍♀️🏋️‍♂️

¡Vamos, Tuluá! 💙 💪🏽","🏅 ¡Tuluá presente en los Juegos Departamentales 2025! ⚽🔥

Estos son algunos de nuestros deportistas tulueños que ya están dejando huella en los Juegos Departamentales. 💪 Ellos integran la selección Tuluá de fútbol masculino, representando con pasión, disciplina y talento a nuestro municipio. 💙⚽

Ellos se unen a los más de 300 jóvenes atletas que participarán en 33 disciplinas deportivas, demostrando que en Tuluá sí se transforma el deporte #ParaSerFelices. 🏃‍♀️🏋️‍♂️

¡Vamos, Tuluá! 💙 💪🏽",24,"07/22/2025 08:25",N/A,https://www.facebook.com/reel/1081372730804253/,1,0,Reels,,,,,Total,8953,3578,354,253,14,87,370,,370,,55260.459,7.309,0,0,
