"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1205004958333501,100064720237286,"Alcaldía de Tuluá","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙",47,"08/06/2025 09:49",N/A,https://www.facebook.com/reel/2028994634292130/,1,0,Reels,,,,,Total,7802,5392,331,261,28,42,151,,151,,73961.047,10.734,0,0,,
1205206321646698,100064720237286,"Alcaldía de Tuluá","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫",64,"08/06/2025 16:30",auto,https://www.facebook.com/reel/749464421060696/,1,0,Reels,,,,,Total,9229,4235,551,465,27,59,207,,207,,108134.364,13.295,0,0,,
1206820508151946,100064720237286,"Alcaldía de Tuluá","#Salud | Alcaldía fortalece atención en salud para usuarios de Nueva EPS

Con una Mesa Técnica entre la Administración Municipal, la IPS Disfarma y la Asociación de Usuarios de la Nueva EPS, se realizó esta semana el análisis de las condiciones actuales en la dispensación de medicamentos, un servicio en el que, aunque ya se han despachado más de 60 mil fórmulas médicas, persisten dificultades relacionadas con la comodidad y el bienestar de los usuarios.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02no4xrDY3hKthriqdCuhtuu9syYfnvPp57baadnRXQc2VXZPSK4AZexMMQ2QgjRe5l,0,0,Enlaces,,,,,Total,3281,1998,55,37,10,8,113,,67,46,,,,,,
1206821934818470,100064720237286,"Alcaldía de Tuluá","#Obras | Se renueva el parque del Sajonia

Como parte de un proyecto que contempla limpieza general del área, tratamiento del suelo, control de plagas, reparación de infraestructura existente, instalación de nuevas sillas, iluminación, señalización y paisajismo y una inversión de 750 millones de pesos, los habitantes del barrio Sajonia ahora tendrán una transformación total de su parque.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:06",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0s5CJ3uCAPFTaW8kCQexXPpaMuaYSghVALhpHBcVbVK2QS3dRNXTHRsJV8BrVgr5fl,0,0,Enlaces,,,,,Total,1588,990,38,30,1,7,16,,2,14,,,,,,
1206823074818356,100064720237286,"Alcaldía de Tuluá","#Obras | Estambul cambió de cara

Este sector vivió una transformación total con mejoramiento y embellecimiento de la entrada norte de Tuluá por la carrera 30.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:09",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SVZmT3z21qntE6yoCy7GpgJ6dimAaWtuSyzmcbGdaBnUHyxH4B4KLkjMuUC73HC3l,0,0,Enlaces,,,,,Total,8299,5238,143,118,12,13,290,,149,141,,,,,,
1206824908151506,100064720237286,"Alcaldía de Tuluá","#Obras | Más obras para la zona rural

Cientos de familias campesinas del corregimiento de Santa Lucía ahora cuentan con 30 kilómetros de vía mejorada hacia Monteloro, una obra vial que se une también a la de embalastrado de vía del tramo que va desde la vereda El Berlín hasta Quebrada Grande, fortaleciendo la infraestructura vial en diferentes frentes de la zona rural y facilitando la movilidad de los vehículos que transportan los productos campesinos.

Lee la noticia completa: ⬇️⬇️⬇️
",,0,"08/08/2025 15:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02AMdnpBuTtTftYFeqHBTWbKFC1zH6X6rU6XHrE6hoR1gG3muuY3591tCxdMXKbqGal,0,0,Enlaces,,,,,Total,3287,2038,58,46,3,9,41,,21,20,,,,,,
1207504588083538,100064720237286,"Alcaldía de Tuluá","🎙️#ElPodcastdeVélez. Episodio 26: Proyectos y soluciones para los tulueños.

En esta entrega, el alcalde Gustavo Vélez conversa con el periodista Israel Arango sobre las obras que avanzan en la zona rural, un gran proyecto que transformará la vida de más de 500 niños en Tuluá y el respaldo que la Administración Municipal brinda a nuestros jóvenes deportistas en los Juegos Departamentales 2025. Un episodio para conocer de primera mano las acciones que impulsan el progreso y el bienestar en Tuluá.","🎙️#ElPodcastdeVélez. Episodio 26: Proyectos y soluciones para los tulueños.

En esta entrega, el alcalde Gustavo Vélez conversa con el periodista Israel Arango sobre las obras que avanzan en la zona rural, un gran proyecto que transformará la vida de más de 500 niños en Tuluá y el respaldo que la Administración Municipal brinda a nuestros jóvenes deportistas en los Juegos Departamentales 2025. Un episodio para conocer de primera mano las acciones que impulsan el progreso y el bienestar en Tuluá.",951,"08/09/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1088964942768561/,1,0,Videos,,,,,Total,4482,3381,397,223,87,87,245,,245,,121591.697,31.41,0,0,0,
1207522104748453,100064720237286,"Alcaldía de Tuluá","#Educación | Estudiantes universitarios reciben beneficio alimentario.

Con la puesta en marcha del programa de beneficio alimentario, desarrollado por la Administración Municipal en articulación con la UCEVA, 34 estudiantes de esta universidad recibirán almuerzos diarios durante todo el semestre académico.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/09/2025 10:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02mqbCPG8Y5uEamnjR8ffeYRpAxTsT6N2aWt4zyZ8EpfaJuRRbjvbfo9RhwX1qDkiHl,0,0,Enlaces,,,,,Total,2310,1450,51,37,7,7,16,,3,13,,,,,,
1207686981398632,100064720237286,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",78,"08/09/2025 15:52",uploaded,https://www.facebook.com/reel/2129935444082696/,1,0,Reels,,,,,Total,1332,898,59,44,0,15,4,,4,,6114.481,5.015,0,0,,
1209191227914874,100064720237286,"Alcaldía de Tuluá","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices",42,"08/11/2025 09:29",mixed,https://www.facebook.com/reel/1783018978971718/,1,0,Reels,,,,,Total,1441,1058,66,55,1,10,14,,14,,6985.523,5.312,0,0,,
1209228521244478,100064720237286,"Alcaldía de Tuluá","#Obras | Cuadrilla de semaforización opera 24/7 para garantizar la movilidad en Tuluá.

En Tuluá ya funciona una cuadrilla permanente de semaforización que trabaja las 24 horas del día para garantizar la seguridad vial y el correcto flujo vehicular en los principales cruces de la ciudad.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/11/2025 10:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02gpsbMm2UmPLkkzwz6jqpmzHg16zjbtqfC4i2FUSU95pMjDTZxTkjq1k2atZZWdiYl,0,0,Enlaces,,,,,Total,3673,2307,71,51,6,14,44,,24,20,,,,,,
1209361031231227,100064720237286,"Alcaldía de Tuluá","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙",43,"08/11/2025 14:25",N/A,https://www.facebook.com/reel/1818120772461707/,1,0,Reels,,,,,Total,4811,2079,507,308,22,177,43,,43,,23154.914,5.371,0,0,,
1210043877829609,100064720237286,"Alcaldía de Tuluá","¡Canalizamos Río Tuluá: Reducimos inundaciones! 💪🏼🌊❌

Hoy estamos realizando canalización del río Tuluá para proteger las márgenes, evitar desbordamientos y reducir el riesgo de inundaciones. 🛠️🏞️📏 Son 250 metros lineales intervenidos, que aportan al bienestar de los habitantes de barrios aledaños. 💪🌧️
En Tuluá, prevenir es proteger. ✅ #ParaSerFelices",,0,"08/12/2025 09:58",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0jVqs2ZtqZ7EjxZ2XWkTkGMNPacJzdzEA1GkVUiMAtEJ7pC1TN85dohVDo94MpTjHl,0,0,Fotos,,,,,Total,3279,1867,67,47,1,19,91,65,26,,,,,,,
1210228767811120,100064720237286,"Alcaldía de Tuluá","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.✅ Menos accidentes✅ Movilidad más ágil✅ Semáforos confiables en todo momentoLa @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.#TransformandoATuluá#MovilidadSegura#ParaSerFelices 💙","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.✅ Menos accidentes✅ Movilidad más ágil✅ Semáforos confiables en todo momentoLa @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.#TransformandoATuluá#MovilidadSegura#ParaSerFelices 💙",47,"08/12/2025 15:45",N/A,https://www.facebook.com/reel/1295925475246270/,0,0,Reels,,,,,Total,4811,3660,192,157,13,22,210,,210,,58879.326,13.724,0,0,,
1210784941088836,100064720237286,"Alcaldía de Tuluá","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️",57,"08/13/2025 08:42",uploaded,https://www.facebook.com/reel/2020215775178836/,1,0,Reels,,,,,Total,3032,2444,93,74,7,12,89,,89,,44235.107,16.286,0,0,,
1210857231081607,100064720237286,"Alcaldía de Tuluá","🔥🙌 Este fin de semana, el JOVENFEST 2025 será tu parche 💙

Desliza y conoce lo que tenemos programado para celebrar la juventud: 🧠 bienestar emocional, 🩺 salud, 💼 empleabilidad, 🐶🐱 vacunación de mascotas, 🎤 presentaciones artísticas, 🏍️ show de STUNT, 🌈 Color Fest, batallas de Hip-Hop & DJ’s  🎨 concurso de graffiti y mucho más para que parches con tus amigos. 😎

📅 Viernes 15 y sábado 16 de agosto – Coliseo de Ferias Manuel Victoria Rojas

💙🤩 Espacios para crear y vivir la juventud al máximo. #ParaSerFelices",,0,"08/13/2025 10:34",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02gk4tWqpPv36WvnWm3W7PH9xn6PCR4u1oC9GAxpNU1Wrr8isC1XDRNXgwDfm3wiZol,0,0,Fotos,,,,,Total,8570,4674,143,104,0,39,194,154,40,,,,,,,
1210869257747071,100064720237286,"Alcaldía de Tuluá","#Obras | Alcaldía canaliza Río Tuluá para reducir inundaciones

Con el objetivo de proteger a las familias que habitan cerca del río y prevenir emergencias durante la temporada de lluvias, la Administración Municipal adelanta la canalización de 250 metros del río Tuluá, en un sector que históricamente ha registrado acumulación de sedimentos y riesgo de desbordamiento

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/13/2025 10:52",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02M1DcaGvypNQdhxfbGwRCrjLYysa8nePtj1mQR3m4zgy1GKif9T1B8KxQPsYkBNhdl,0,0,Enlaces,,,,,Total,2791,1569,75,57,7,11,22,,15,7,,,,,,
1210953491071981,100064720237286,"Alcaldía de Tuluá","#salud | Alcaldía brinda atención inmediata a ciudadano en situación de abandono.

La alerta sobre un hombre en delicado estado de salud y aparente abandono en la entrada de la iglesia fue reportada en redes sociales, lo que llevó a la Secretaría de Salud, en coordinación con otras dependencias y Bomberos de Tuluá, a activar de inmediato los protocolos de atención.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/13/2025 13:15",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ECrvjfUxub1jUfoDsMrix1gykJznJiB6FnZEQsktc8hvvrvAUE4n4Sa8NDL6TFMul,0,0,Enlaces,,,,,Total,6393,3920,74,59,2,13,212,,93,119,,,,,,
1211049801062350,100064720237286,"Alcaldía de Tuluá","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼",89,"08/13/2025 16:29",auto,https://www.facebook.com/reel/1125341832805496/,1,0,Reels,,,,,Total,3924,2164,162,117,6,39,62,,62,,50588.525,14.174,0,0,,
1211646707669326,100064720237286,"Alcaldía de Tuluá","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices",50,"08/14/2025 09:13",N/A,https://www.facebook.com/reel/1416742522720383/,1,0,Reels,,,,,Total,5920,2988,283,219,14,50,170,,170,,67352.548,12.804,0,0,,
1211919754308688,100064720237286,"Alcaldía de Tuluá","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices",63,"08/14/2025 17:26",uploaded,https://www.facebook.com/reel/4056149427933835/,1,0,Reels,,,,,Total,2387,1351,119,86,7,26,41,,41,,18096.144,8.464,0,0,,
1212457324254931,100064720237286,"Alcaldía de Tuluá","🔥🙌 ¡Ya arrancó el primer día del JOVENFEST 2025!

Estamos en el 📍Coliseo de Ferias Manuel Victoria Rojas con actividades como: 🧠 bienestar emocional, 🩺 atención primaria en salud, 💬 atención en salud sexual y reproductiva, 💼 feria de empleabilidad, presentaciones artísticas, rumboterapia, recreación y ¡mucho más! ✌🏽😎

Estaremos hasta las 12:00 m. 💙 ¡Te esperamos para que vivas la juventud al máximo! 😎 #ParaSerFelices",,0,"08/15/2025 07:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0nJEmphYcCUJHpnMMGup149q33ndkECERrsdsD48w9voW5u4VKZ5cJKqqeeuzuVfTl,0,0,Fotos,,,,,Total,17848,9305,207,168,1,38,1534,1187,347,,,,,,,
