"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió","Visitas al perfil",Respuestas,Navegación,"Toques en stickers","Clics en el enlace",Seguimientos
17977913114739206,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Tuluá presente ! ¡Tuluá presente!✅🙌🏼 En los Juegos Departamentales 2025🤩",11,"07/21/2025 18:56",https://instagram.com/stories/alcaldiadetulua/3682006226947823163,"Historia de Instagram",,Total,2031,1562,18,0,3,2,971,,,
18350783137082812,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ALTA MONTAÑA✅🤩 Mejoramos las vías en zona",15,"07/21/2025 15:19",,"Historia de Instagram",,Total,866,759,6,0,2,1,929,,,
18518715517007454,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/21/2025 09:18",,"Historia de Instagram",,Total,779,756,5,1,1,0,890,,,
18057542552341182,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Celebramos su día a Nuestros perritos 🤩🐶🐾",15,"07/21/2025 08:31",,"Historia de Instagram",,Total,794,763,7,0,3,0,902,,,
18119490139483045,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡No te lo pierdas!⬇️",11,"07/21/2025 07:08",,"Historia de Instagram",,Total,832,804,6,1,1,0,909,,,
18415986337102705,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 16:57",,"Historia de Instagram",,Total,759,744,4,0,1,0,863,2,,
18103973641557398,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 16:57",,"Historia de Instagram",,Total,782,763,4,0,2,0,903,,,
18070192946104462,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 16:56",,"Historia de Instagram",,Total,801,784,8,1,1,0,919,3,,
18072387940831141,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 16:17",,"Historia de Instagram",,Total,838,803,4,0,1,0,867,,,
18065250890469252,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Fines de semana de mucho trabajo! ✌🏽TOPPING EN EL PUENTE NEGRO: LISTO ✅",17,"07/20/2025 10:30",,"Historia de Instagram",,Total,2314,1820,19,4,2,2,879,,,
17886855411326444,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 09:49",,"Historia de Instagram",,Total,865,832,7,0,1,0,939,,,
17861014737443844,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/20/2025 09:27",,"Historia de Instagram",,Total,903,866,15,2,1,0,974,17,,
18389523514187745,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,17,"07/20/2025 09:27",,"Historia de Instagram",,Total,920,882,12,1,,0,965,,,
18073721824964286,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","20 de Julio 🇨🇴",15,"07/20/2025 08:45",,"Historia de Instagram",,Total,956,903,27,1,1,0,1128,,,
18083878348853791,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Parque de la Familia Nos vemos hoy 😎✌🏽",11,"07/20/2025 06:13",,"Historia de Instagram",,Total,1006,939,11,8,2,0,1146,,,
18061205636216290,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,20,"07/20/2025 06:07",,"Historia de Instagram",,Total,2781,2124,29,0,6,1,1158,,,
17910928860081344,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/19/2025 10:01",,"Historia de Instagram",,Total,1150,1023,6,0,5,0,887,,,
18077921347923544,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,56,"07/19/2025 09:42",,"Historia de Instagram",,Total,836,814,10,0,1,0,919,2,,
18110421955518644,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","@mundo89tulua  @mundo89tulua @lacarinosatulua  12:00 m",11,"07/19/2025 09:42",,"Historia de Instagram",,Total,1653,1444,8,0,2,0,923,,10,
17970407963770058,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/18/2025 15:43",,"Historia de Instagram",,Total,694,667,6,0,1,0,704,,,
18510392035015650,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/18/2025 10:45",,"Historia de Instagram",,Total,635,625,3,0,,0,685,,,
18379545193124206,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/18/2025 10:45",,"Historia de Instagram",,Total,643,630,2,0,,0,709,1,,
18108859462521272,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,12,"07/18/2025 10:45",,"Historia de Instagram",,Total,652,637,4,0,,0,645,2,,
17851716510456478,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/18/2025 10:44",,"Historia de Instagram",,Total,660,640,8,2,,0,695,,,
17928655109964648,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Y vos…",11,"07/18/2025 10:22",,"Historia de Instagram",,Total,1818,1424,4,0,1,0,745,,,
18070533215045183,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","TRANSFORMANDO A Tuluá 📍 Las obras que están",15,"07/18/2025 10:19",,"Historia de Instagram",,Total,667,647,10,1,,2,678,,,
18046432691559126,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","+240 personas hoy se alimentan  En el Comedor Comunitario",11,"07/18/2025 10:14",,"Historia de Instagram",,Total,688,667,7,0,,0,738,,,
18170251945343121,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,44,"07/18/2025 07:54",,"Historia de Instagram",,Total,733,703,7,1,1,0,776,4,,
17913794691118037,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/18/2025 04:53",,"Historia de Instagram",,Total,740,711,4,0,,0,795,,,
17963803784793673,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,37,"07/18/2025 04:49",,"Historia de Instagram",,Total,787,747,2,1,,0,771,,,
17880096084242579,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,23,"07/17/2025 20:03",,"Historia de Instagram",,Total,789,747,5,0,,0,830,,,
18074429467980348,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,5,"07/17/2025 19:35",,"Historia de Instagram",,Total,848,792,2,0,1,0,786,9,,
18040350068648810,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Los tulueños tendrán espacios dignos y adecuados para recibir Atención Primaria en Salud ✅💪🏼 Ahora en Tres Esquinas 📍",21,"07/17/2025 15:55",,"Historia de Instagram",,Total,868,832,18,0,3,0,921,,,
18407572675109051,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Devolviéndole a los tulueños los espacios  Para Ser Felices💙🤩 📍 Puesto de Salud Tres Esquinas",9,"07/17/2025 15:48",,"Historia de Instagram",,Total,2170,1890,10,1,,0,895,,,
17977056740894262,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy realizamos la  REAPERTURA 📍 Puesto de Salud Tres Esquinas",11,"07/17/2025 15:45",,"Historia de Instagram",,Total,2385,2038,12,1,2,0,1010,,,
18161939128322392,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Plazo hasta el 27 de julio ‼️🚨 Firma tu acta con",15,"07/17/2025 08:48",,"Historia de Instagram",,Total,888,850,5,0,2,0,927,,,
18097260010592673,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Cuidando lo que los tulueños comen 😎✅😔",15,"07/17/2025 08:29",,"Historia de Instagram",,Total,927,879,6,0,,0,936,,,
17849316612514309,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Seguimos transformando la salud en Tuluá!💪🏼✅ NOS VEMOS HOY 😎⬇️",11,"07/17/2025 05:07",,"Historia de Instagram",,Total,837,811,3,0,,0,943,,,
18093860317623547,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Allá nos vemos!😎",0,"07/17/2025 05:04",,"Historia de Instagram",,Total,907,878,3,0,2,0,965,,,
18051273689418078,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hablando con la comunidad sobre las obras que están transformando a Tuluá 💙🤩 Nuestro alcalde @gustavovelezr",7,"07/16/2025 18:42",,"Historia de Instagram",,Total,2451,2167,9,1,2,0,718,,,
18100993405576649,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 15:53",,"Historia de Instagram",,Total,594,575,1,1,1,1,671,,,
18288443632269783,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 15:53",,"Historia de Instagram",,Total,613,592,3,0,,0,673,,,
17917240653017562,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏥🌿 Atención Primaria en Salud sigue recorriendo la zona rural de Tuluá ✅",15,"07/16/2025 15:02",,"Historia de Instagram",,Total,595,580,3,0,,0,630,,,
18042591233641860,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 14:14",,"Historia de Instagram",,Total,601,583,8,0,1,0,628,,,
18059500817462567,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/16/2025 13:54",,"Historia de Instagram",,Total,625,605,4,0,,0,682,,,
18049805528405417,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 11:46",,"Historia de Instagram",,Total,645,619,12,4,1,0,679,,,
17961133334955133,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Buenos Aires y Zona de Puentes",48,"07/16/2025 11:40",,"Historia de Instagram",,Total,633,617,9,2,,1,732,,,
18073631846050045,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 11:39",,"Historia de Instagram",,Total,660,643,5,0,,0,696,,,
18090646183637750,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/16/2025 09:34",,"Historia de Instagram",,Total,618,596,5,0,,0,739,,,
17992307228817901,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos este fin de semana ⬇️",11,"07/16/2025 09:28",,"Historia de Instagram",,Total,630,616,5,2,,2,729,,,
18073698826974099,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,27,"07/16/2025 09:25",,"Historia de Instagram",,Total,632,613,5,0,,0,726,,,
17915496480152757,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,44,"07/16/2025 09:21",,"Historia de Instagram",,Total,666,632,7,0,,0,772,10,,
17924127060097935,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy en nuestro CentroDía 🤩",54,"07/16/2025 07:21",,"Historia de Instagram",,Total,647,615,7,0,1,0,738,6,,
17844559071533002,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/16/2025 06:37",,"Historia de Instagram",,Total,655,617,6,0,1,0,711,,,
18037196609662925,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conmemoración Día de la Virgen del Carmen, patrona de los conductores 💙 🙏🏼 Desde muy temprano, acompañando a la comunidad 🙏🏼",60,"07/16/2025 05:47",,"Historia de Instagram",,Total,696,658,15,0,1,0,720,,,
17885344806203631,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/15/2025 16:55",,"Historia de Instagram",,Total,604,565,2,0,1,0,632,,,1
18394961413143624,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/15/2025 15:41",,"Historia de Instagram",,Total,632,600,2,0,,0,682,,,
18070116728021870,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/15/2025 10:35",,"Historia de Instagram",,Total,558,527,3,0,,0,662,,,
18057239696343214,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/15/2025 10:32",,"Historia de Instagram",,Total,571,544,3,0,,0,622,,,
17932605884948159,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/15/2025 10:31",,"Historia de Instagram",,Total,579,550,4,1,2,0,601,4,,
18280755598257955,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","NOS VEMOS ESTE 26 y 27 DE JULIO 😎🏁 ENTÉRATE",15,"07/15/2025 09:34",,"Historia de Instagram",,Total,560,534,3,0,,0,642,1,,
18077752330925752,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Seguimos señalizando⛔️✅ Transformando nuestras vías para los tulueños 🙌🏼",11,"07/15/2025 09:33",,"Historia de Instagram",,Total,583,561,6,0,,1,661,,,
17892226212270357,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/15/2025 09:01",,"Historia de Instagram",,Total,583,563,2,0,1,0,642,,,
18094434847627748,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/15/2025 09:01",,"Historia de Instagram",,Total,591,568,3,0,3,0,606,,,
18524775757015057,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,30,"07/18/2025 13:12",,"Historia de Instagram",,Total,1051,892,1,0,,0,695,18,4,
18076028497750210,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","SON UNA REALIDAD🤩✅ Las nuevas vías… En Tuluá,",15,"07/14/2025 07:49",,"Historia de Instagram",,Total,868,800,13,0,,2,892,
18069415889104684,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/15/2025 08:34",,"Historia de Instagram",,Total,597,565,4,0,3,0,613,
17858441163452290,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/14/2025 16:37",,"Historia de Instagram",,Total,716,676,4,3,2,1,793,
18071219276283964,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,20,"07/14/2025 15:54",,"Historia de Instagram",,Total,707,682,9,0,1,0,740,
18153389383378829,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/14/2025 15:37",,"Historia de Instagram",,Total,712,690,9,0,1,0,774,
18100024843571941,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ESTE 26 y 27 de julio 😎😎😎 Nos vemos en Tuluá 🏁",32,"07/14/2025 15:25",,"Historia de Instagram",,Total,743,709,10,11,,0,813,
17910239514176037,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/14/2025 14:28",,"Historia de Instagram",,Total,740,710,8,0,2,0,847,5
18513571054019193,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/14/2025 13:24",,"Historia de Instagram",,Total,751,719,8,0,1,0,830,3
17888723244295422,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/14/2025 10:07",,"Historia de Instagram",,Total,730,681,5,0,,0,830,
18046250762263836,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ATENCIÓN JOVEN TULUEÑO📢",11,"07/14/2025 10:07",,"Historia de Instagram",,Total,761,714,6,0,,0,839,
