"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Alcance,"Me gusta","Veces que se compartió","Visitas al perfil",Respuestas,Navegación,Visualizaciones,Seguimientos,"Toques en stickers","Clics en el enlace"
18378766897130518,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Obras  #ParaSerFelices",15,"08/12/2025 10:02",,"Historia de Instagram",,Total,640,8,0,1,0,717,,,,
18517664692062071,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/12/2025 08:47",,"Historia de Instagram",,Total,638,4,0,,0,721,,,,
18054132710409975,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 08:34",,"Historia de Instagram",,Total,647,5,0,1,0,711,,,,
17855602677493376,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 08:34",,"Historia de Instagram",,Total,653,6,0,,0,810,,,,
18124257370481871,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 08:33",,"Historia de Instagram",,Total,672,8,1,2,0,794,,,2,
18084247273677187,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/12/2025 08:07",,"Historia de Instagram",,Total,678,10,0,,0,700,,,,
18117706507494637,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 08:07",,"Historia de Instagram",,Total,700,5,0,2,1,794,,,,
18021099359721454,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 08:04",,"Historia de Instagram",,Total,768,4,0,2,0,865,,,7,
17851539891523469,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/11/2025 14:27",,"Historia de Instagram",,Total,940,5,0,3,0,771,,,,
18061725980342765,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/11/2025 12:33",,"Historia de Instagram",,Total,758,7,0,,0,844,,,7,
17962990718808180,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/11/2025 10:17",,"Historia de Instagram",,Total,1063,2,0,2,1,883,,,,34
18055014128622725,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/11/2025 09:30",,"Historia de Instagram",,Total,884,7,0,3,1,910,,,,
18123257206471745,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Ya estamos aquí💪🏼 Desde las 7:00 a. m.",36,"08/10/2025 06:48",,"Historia de Instagram",,Total,1907,5,1,3,0,1282,,,,
17976163577750732,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/09/2025 18:45",,"Historia de Instagram",,Total,1360,5,0,3,0,951,,,,
18067567072929646,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,36,"08/09/2025 11:01",,"Historia de Instagram",,Total,762,4,0,5,1,817,,,,
18050010176237637,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,18,"08/09/2025 10:53",,"Historia de Instagram",,Total,754,4,0,,0,782,,,,
17851163373478530,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Celebramos nuestras raíces!✌🏽💪🏼",0,"08/09/2025 10:51",,"Historia de Instagram",,Total,770,3,0,,0,796,795,,,
17917212810149149,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Coliseo de Ferias Manuel Victoria Rojas Juzgamiento de Deportistas Mini, Aficionados y Junior.✅✌🏽",11,"08/09/2025 10:41",,"Historia de Instagram",,Total,774,4,0,2,0,813,,,,
18478532602072451,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestros niños participando de la TERCERA VÁLIDA  de Equitación en Caballos de Paso Fino 🐎🐴",20,"08/09/2025 10:32",,"Historia de Instagram",,Total,795,6,3,1,0,821,,,,
18044512664320203,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/09/2025 09:31",,"Historia de Instagram",,Total,1083,5,0,1,0,854,,,,
18040827515361314,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Ven ahora!✌🏽🐴",11,"08/09/2025 09:08",,"Historia de Instagram",,Total,778,5,0,,0,847,,,,
17888810760321521,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Tercera Válida de Equitación de Caballos de Paso🐴🐎 ¡Te esperamos!✌🏽🤩",21,"08/09/2025 08:55",,"Historia de Instagram",,Total,816,9,0,1,0,876,,,,
18164158240362748,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy no te pierdas este gran evento✌🏽💪🏼🐴",11,"08/09/2025 08:54",,"Historia de Instagram",,Total,870,3,0,,0,888,,,,
17864136801378740,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Recuperación del espacio público en diferentes sectores de nuestro municipio ✌🏽✅",28,"08/08/2025 16:07",,"Historia de Instagram",,Total,781,14,0,3,2,806,,,,
18069805445142230,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/08/2025 12:29",,"Historia de Instagram",,Total,579,8,0,,0,596,,,2,
17993176853821246,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/08/2025 12:29",,"Historia de Instagram",,Total,587,8,0,,0,645,,,,
18048044375553744,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/08/2025 12:29",,"Historia de Instagram",,Total,591,9,0,,0,702,,,,
17872846614304593,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Último día 😎 Inscríbete ⬇️",11,"08/08/2025 11:50",,"Historia de Instagram",,Total,630,3,0,1,1,691,,,,2
18015175109760796,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ÚLTIMO DÍA PARA INSCRIBIRTE⬇️",11,"08/08/2025 11:40",,"Historia de Instagram",,Total,1256,3,4,,1,679,,,,5
17978080862910710,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,22,"08/08/2025 08:07",,"Historia de Instagram",,Total,601,3,0,,0,652,,,,
17947056000000970,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos hoy ✌🏽 📍 Plaza Cívica Boyacá",11,"08/08/2025 06:39",,"Historia de Instagram",,Total,595,2,0,,0,654,,,,
18039602351651529,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","HOY 🤩",32,"08/08/2025 06:38",,"Historia de Instagram",,Total,615,4,0,,0,676,,,,
17993473250818389,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos el domingo ⬇️",11,"08/08/2025 06:17",,"Historia de Instagram",,Total,625,4,0,,0,695,,,,
18048930632553130,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/08/2025 04:48",,"Historia de Instagram",,Total,1048,5,1,,0,880,,,,5
18085216204866689,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/07/2025 06:59",,"Historia de Instagram",,Total,1254,8,0,,0,848,,,,
18174239698339485,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conoce la historia de Juan José
 Y su proceso en el Centro Cultural de Nariño🤩",15,"08/06/2025 16:31",,"Historia de Instagram",,Total,1294,3,0,1,0,1025,,,,
18020346497539994,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/06/2025 10:45",,"Historia de Instagram",,Total,1056,12,0,2,0,1057,,,,
18083972320872575,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/05/2025 17:47",,"Historia de Instagram",,Total,813,9,0,4,0,819,,,,
18146811910402410,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/05/2025 11:21",,"Historia de Instagram",,Total,686,3,0,,0,731,,,,
17990906786821913,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/05/2025 11:04",,"Historia de Instagram",,Total,692,3,0,1,0,760,739,,,
18035904872444602,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/05/2025 10:29",,"Historia de Instagram",,Total,627,5,0,,0,643,,,,
18047078846283353,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy último día 💪🏼",11,"08/05/2025 08:46",,"Historia de Instagram",,Total,657,3,0,1,0,714,,,,1
17920259157132230,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestro Centro Día Para Ser Felices💙",23,"08/05/2025 08:29",,"Historia de Instagram",,Total,682,5,0,,0,731,,,8,
18083193625852498,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,36,"08/05/2025 06:40",,"Historia de Instagram",,Total,634,6,0,,0,713,,,,
17954531273993301,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,32,"08/05/2025 06:39",,"Historia de Instagram",,Total,653,7,0,1,0,723,,,,
18053073713563860,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/05/2025 04:00",,"Historia de Instagram",,Total,609,3,0,2,0,696,,,,
17930320620085585,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","C L A U S U R A Sesiones Ordinarias del ✅",11,"08/04/2025 17:12",,"Historia de Instagram",,Total,1770,5,0,1,0,664,,,,
18360564775146251,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/04/2025 15:10",,"Historia de Instagram",,Total,586,5,1,,0,648,,,,7
18135812932427209,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,32,"08/04/2025 14:56",,"Historia de Instagram",,Total,607,10,1,,1,671,,,,
18524093416042716,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,14,"08/04/2025 13:48",,"Historia de Instagram",,Total,605,3,0,2,0,636,,,3,
17855865240482240,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/04/2025 10:30",,"Historia de Instagram",,Total,653,7,2,,3,704,,,,
17890224255182116,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,14,"08/04/2025 09:50",,"Historia de Instagram",,Total,664,4,1,,0,775,,,,
18153762895344972,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/04/2025 09:50",,"Historia de Instagram",,Total,687,8,0,1,0,806,,,,
18522298633059901,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/04/2025 09:49",,"Historia de Instagram",,Total,695,4,0,,0,736,,,10,
18060442946196692,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/04/2025 09:47",,"Historia de Instagram",,Total,709,7,0,,0,766,,,,
18499029460066331,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/04/2025 08:31",,"Historia de Instagram",,Total,1046,4,6,,2,927,,,,9
18036972398419185,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Hoy vence el plazo!😱 INSCRÍBETE EN EL",15,"08/04/2025 07:25",,"Historia de Instagram",,Total,953,9,0,3,0,978,,,,
18137321890422013,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,13,"08/02/2025 14:50",,"Historia de Instagram",,Total,865,7,4,1,0,917,,,,
18043244429324767,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 La Balastrera",15,"08/02/2025 14:50",,"Historia de Instagram",,Total,942,4,0,,0,1034,,,2,
18403618615118087,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/02/2025 12:57",,"Historia de Instagram",,Total,755,3,0,,0,818,,,,
18101916565512594,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"08/01/2025 10:00",,"Historia de Instagram",,Total,649,4,0,,0,733,
18035563364461789,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 07:21",,"Historia de Instagram",,Total,915,11,0,2,1,748,
18100562332595386,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/02/2025 09:04",,"Historia de Instagram",,Total,650,6,0,1,0,715,
18051784283440136,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/02/2025 09:04",,"Historia de Instagram",,Total,677,8,0,,0,726,
18063593690266293,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Más de 100 líderes comunales hoy participando del GRAN FORO COMUNAL✌🏽✅",11,"08/02/2025 08:57",,"Historia de Instagram",,Total,693,7,1,,0,768,
18053651222620819,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Jornada descentralizada  La Balastrera 📍",15,"08/02/2025 08:55",,"Historia de Instagram",,Total,709,8,0,,0,803,
18074347598480630,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Iniciamos el gran FORO COMUNAL 2025💪🏼✅ Con líderes de Juntas de Acción Comunal",11,"08/02/2025 08:30",,"Historia de Instagram",,Total,717,5,0,,0,747,
18072561584070881,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/02/2025 08:21",,"Historia de Instagram",,Total,762,5,0,2,0,797,815
18075706927791525,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,27,"08/01/2025 17:43",,"Historia de Instagram",,Total,757,6,0,,0,785,
17869325031334575,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨Transformación ✨ Así se ve la de Tuluá💙🤩",44,"08/01/2025 15:55",,"Historia de Instagram",,Total,693,25,1,1,2,785,
17989782380827379,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Así luce hoy nuestra entrada a la carrera 30 ✨ Con nuevas plantas que embellecen el paso 🌸🌷 📍 Sector Estambul",3,"08/01/2025 15:53",,"Historia de Instagram",,Total,707,7,0,,0,457,
18395812969187194,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 15:32",,"Historia de Instagram",,Total,634,10,1,,0,718,
18008741603788226,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Mañana ⬇️",11,"08/01/2025 15:16",,"Historia de Instagram",,Total,660,3,0,,0,754,
17975938016863518,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,43,"08/01/2025 12:58",,"Historia de Instagram",,Total,628,4,2,1,0,708,
18102477217559698,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/01/2025 12:55",,"Historia de Instagram",,Total,645,3,0,,0,733,
17945940366001526,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos mañana 😎✌🏽",11,"08/01/2025 12:48",,"Historia de Instagram",,Total,661,3,0,,0,731,
18067791695515344,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 11:42",,"Historia de Instagram",,Total,674,5,0,,0,736,
