"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Clics en el enlace","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1220984693402194,100064720237286,"Alcaldía de Tuluá","#Obras | Alcalde renueva Puesto de Salud en Barragán

Comprometidos con mejorar la infraestructura y garantizar espacios más seguros, cómodos y adecuados para la prestación de los servicios de salud en la zona rural, la Administración Municipal adelanta importantes trabajos de remodelación y adecuación en el Puesto de Salud del corregimiento de Barragán, el cual llevaba 12 años sin ser intervenido y presentaba un notable deterioro.

Lee la noticia completa:⬇⬇⬇
",,0,"08/25/2025 08:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0SFvsRheg73xSZj55qtg9H16LyNJDhCLtJvyCqgsVzjxSWba5K7crkGvzmHftiwW4l,0,0,Enlaces,,,,,Total,812,533,29,25,0,4,2,,2,,,,,,,
1220975860069744,100064720237286,"Alcaldía de Tuluá","#Obras | Gustavo Vélez hace inversión histórica en infraestructura para la Primera Infancia.

Los Centros de Desarrollo Infantil Cariñositos y Semillitas del barrio Chiminangos, que anteriormente presentaban un alto estado de deterioro y condiciones no aptas para su óptimo funcionamiento, serán ahora renovados para brindar entornos seguros, modernos y acogedores a la comunidad infantil. 

Lee la noticia completa:⬇⬇⬇
",,0,"08/25/2025 08:26",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0NESNzQ2XFWPb488e9d1Dk7XKx5Np1CT8eGiMixhBMrT6AwQfB5DR1PhnZMNQzj1il,0,0,Enlaces,,,,,Total,1775,1191,37,32,1,4,29,9,20,,,,,,,
1220975233403140,100064720237286,"Alcaldía de Tuluá","#Noticias | Alcaldía llega a Barragán con oferta institucional para más de 300 habitantes.

En una jornada de descentralización institucional, la Administración Municipal trasladó sus servicios hasta el corregimiento de Barragán, donde alrededor de 300 habitantes fueron beneficiados con atenciones en salud, orientación en programas sociales y actividades comunitarias.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/25/2025 08:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid025BebcDktMuSRK2D1DWeCyeJH9A341WLHtiaJhGbWSx5i6DrJ7nyAZhcBV5hfJfBXl,0,0,Enlaces,,,,,Total,477,336,10,10,0,0,1,1,,,,,,,,
1220974213403242,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Más de 600 jóvenes vivieron el Joven Fest 2025 en Tuluá.

En el marco de la Semana de la Juventud, más de 600 jóvenes se dieron cita en el Coliseo de Ferias Manuel Victoria Rojas para disfrutar del Joven Fest 2025, un espacio creado especialmente para ellos, que brindó atención integral en salud, cultura, deporte, emprendimiento y formación académica.

Lee la noticia completa: ⬇⬇
",,0,"08/25/2025 08:23",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0YhKRoPT2N4bj1znWgVFCg6BJWhNjcYxJyGM6FB1qqKPKjYLUycxmKoRg4ve6Ugw2l,0,0,Enlaces,,,,,Total,686,481,15,14,0,1,9,4,5,,,,,,,
1219513103549353,100064720237286,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",79,"08/23/2025 16:00",N/A,https://www.facebook.com/reel/1461117168259777/,1,0,Reels,,,,,Total,1507,1046,57,47,1,9,17,,17,,,13403.957,9.958,0,0,
1219308270236503,100064720237286,"Alcaldía de Tuluá","🎙️ #ElPodcastdeVélez | Episodio 28. La transformación en cada rincón de Tuluá. En este episodio del podcast de Vélez hablamos de cómo la Administración llega a cada rincón del municipio; además, los escenarios deportivos acuáticos ya están abiertos para nuestros deportistas, y cómo más de 200 personas han encontrado empleo gracias a las ferias de la Secretaría de Bienestar Social.","🎙️ #ElPodcastdeVélez | Episodio 28. La transformación en cada rincón de Tuluá. En este episodio del podcast de Vélez hablamos de cómo la Administración llega a cada rincón del municipio; además, los escenarios deportivos acuáticos ya están abiertos para nuestros deportistas, y cómo más de 200 personas han encontrado empleo gracias a las ferias de la Secretaría de Bienestar Social.",691,"08/23/2025 10:01",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/779595794568057/,1,0,Videos,,,,,Total,2641,2009,224,106,10,108,76,,76,,,34729.568,14.918,0,0,0
1218665560300774,100064720237286,"Alcaldía de Tuluá",,,0,"08/22/2025 16:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0cphzLsU7ByTovpkx9dmTsXcNQiysY7odPMkDEridLzZgErA34sZPsnVnjBXUktCEl,0,1,Texto,,,,,Total,,,,,,,35,1,34,,,,,,,
1218664980300832,100064720237286,"Alcaldía de Tuluá","🚐💚 ¡La Ruta de la Felicidad llegó a Monteloro!

🙌 Atendimos a 180 personas en una gran jornada descentralizada con servicios de salud, deporte, recreación y vacunación para humanos y animales.

📍 En Monteloro unimos esfuerzos con Programas Nacionales, Sisbén, PIC y muchas más iniciativas, transformando a Tuluá en un municipio con más oportunidades y calidad de vida #ParaSerFelices ✨",,0,"08/22/2025 16:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02GnGrJTApBvr3fonZVpnm8gR7d8BDLdDZUosgsaVLApwurEwyJnvNeJhXMinAmwCel,0,0,Fotos,,,,,Total,10654,6005,94,71,3,20,423,,154,269,,,,,,
1218580506975946,100064720237286,"Alcaldía de Tuluá","🚦👮‍♂️ Estudiantes tulueños reciben Educación vial💪🏼😎🚸

Con una jornada pedagógica de movilidad y seguridad vial, nuestros agentes de tránsito compartieron con los estudiantes de primaria del Colegio Bilingüe, conocimientos sobre la importancia de usar casco, chaleco y respetar las normas de tránsito. 💪🏼✅

🙌 Estamos formando ciudadanos responsables y con conciencia vial, creando espacios #ParaSerFelices 💙","🚦👮‍♂️ Estudiantes tulueños reciben Educación vial💪🏼😎🚸

Con una jornada pedagógica de movilidad y seguridad vial, nuestros agentes de tránsito compartieron con los estudiantes de primaria del Colegio Bilingüe, conocimientos sobre la importancia de usar casco, chaleco y respetar las normas de tránsito. 💪🏼✅

🙌 Estamos formando ciudadanos responsables y con conciencia vial, creando espacios #ParaSerFelices 💙",38,"08/22/2025 13:40",N/A,https://www.facebook.com/reel/4162453030693107/,1,0,Reels,,,,,Total,1708,1078,68,54,4,10,18,,18,,,8539.385,5.512,0,0,
1218454736988523,100064720237286,"Alcaldía de Tuluá","👑🎉 ¡Agosto es el mes para celebrar la Semana del Adulto Mayor! 🎉👴👵

Prepárate para una programación llena de vida: recreación, arte, cultura, emprendimiento, actividades lúdico-recreativas, bingo ¡y mucho más! ✨

📌 Y no te pierdas el Gran Reinado del Adulto Mayor, un espacio para resaltar la alegría, el talento y la belleza en la tercera edad. 🌟💃🕺

📅 ¡Agéndate y acompáñanos en estos espacios creados #ParaSerFelices!  💙💪🏼",,0,"08/22/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02dgqKafzVsxZ6nJ1iyjFYzH2pV3RQ1wxxv17YeRQaH6WbHWNoM78dRPYDpH4qV51rl,0,0,Fotos,,,,,Total,2230,1386,36,28,0,8,36,,7,29,,,,,,
1217774543723209,100064720237286,"Alcaldía de Tuluá","🏫🔧 ¡Estudiantes del Occidente tienen espacios seguros!🚧💪🏼

Iniciamos la intervención de un muro que ponía en riesgo la integridad de los estudiantes de la 📍I.E. Técnica Occidente, priorizando la protección de nuestros niños, niñas y adolescentes. 🙌 Con esto, garantizamos espacios seguros y dignos en las instituciones educativas de Tuluá. 💙💪🏼 #ParaSerFelices","🏫🔧 ¡Estudiantes del Occidente tienen espacios seguros!🚧💪🏼

Iniciamos la intervención de un muro que ponía en riesgo la integridad de los estudiantes de la 📍I.E. Técnica Occidente, priorizando la protección de nuestros niños, niñas y adolescentes. 🙌 Con esto, garantizamos espacios seguros y dignos en las instituciones educativas de Tuluá. 💙💪🏼 #ParaSerFelices",47,"08/21/2025 15:18",uploaded,https://www.facebook.com/reel/2931426157050525/,1,0,Reels,,,,,Total,3405,2170,131,100,7,24,55,,55,,,35956.496,11.742,0,0,
1217497953750868,100064720237286,"Alcaldía de Tuluá","🚧✨ ¡La calle 34 ahora une comunas 5 y 6!

Gracias a la obra de topping en más de 20 cuadras, la calle 34 se convierte en una vía estratégica que permitirá el paso directo entre los barrios Progresar, Pueblo Nuevo al Sajonia y Salesianos, conectando de manera segura y eficiente estas comunas.

🙌 Con esta nueva vía que llega hasta la carrera 40, transformamos la movilidad y mejoramos la calidad de vida de los tulueños. ¡Las obras siguen transformando a Tuluá! #ParaSerFelices 💙💪🏼","🚧✨ ¡La calle 34 ahora une comunas 5 y 6!

Gracias a la obra de topping en más de 20 cuadras, la calle 34 se convierte en una vía estratégica que permitirá el paso directo entre los barrios Progresar, Pueblo Nuevo al Sajonia y Salesianos, conectando de manera segura y eficiente estas comunas.

🙌 Con esta nueva vía que llega hasta la carrera 40, transformamos la movilidad y mejoramos la calidad de vida de los tulueños. ¡Las obras siguen transformando a Tuluá! #ParaSerFelices 💙💪🏼",30,"08/21/2025 07:36",uploaded,https://www.facebook.com/reel/1834543160806941/,1,0,Reels,,,,,Total,27292,16079,343,281,21,41,755,213,539,,3,215038.128,8.86,0,0,
1216930867140910,100064720237286,"Alcaldía de Tuluá","🌳✅ ¡Árbol en el barrio Victoria ya no será un riesgo!🚧🏡

Con la SEDAMA, realizamos la intervención y erradicación de un árbol de caucho (ficus elástica) que se encontraba muerto en pie y representaba un riesgo para los habitantes del sector. 🙌 Con estas acciones seguimos trabajando por una Tuluá más segura y responsable con el entorno y la comunidad #ParaSerFelices 💙✨","🌳✅ ¡Árbol en el barrio Victoria ya no será un riesgo!🚧🏡

Con la SEDAMA, realizamos la intervención y erradicación de un árbol de caucho (ficus elástica) que se encontraba muerto en pie y representaba un riesgo para los habitantes del sector. 🙌 Con estas acciones seguimos trabajando por una Tuluá más segura y responsable con el entorno y la comunidad #ParaSerFelices 💙✨",40,"08/20/2025 15:39",auto,https://www.facebook.com/reel/653846723863175/,1,0,Reels,,,,,Total,2297,1558,73,62,2,9,41,,41,,,21235.046,10.644,0,0,
1216788377155159,100064720237286,"Alcaldía de Tuluá","🌟 ¡Habitantes de Barragán tendrán Puesto de Salud renovado! 🏥✨

En articulación con el Hospital Rubén Cruz Vélez, adelantamos la renovación del Puesto de Salud del corregimiento de Barragán, con obras de mantenimiento en cubiertas, muros, instalaciones hidráulicas y sanitarias, fachada y cerrajería.

🙌 Después de años sin intervención, este espacio vuelve a recibir la atención que merece, garantizando un lugar digno, moderno y seguro para la atención en salud de esta comunidad #ParaSerFelices 💙",,0,"08/20/2025 11:01",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02BNQNgkRSDd7TVF4N6iB3tj1phZYQeakh3UoauGWAtYsM7UWMo7J5PpttMcLG2Z4wl,0,0,Fotos,,,,,Total,32407,13771,288,240,8,40,2080,112,1178,790,,,,,,
1216073440559986,100064720237286,"Alcaldía de Tuluá","¡Río Tuluá sin residuos!💙💪🏼😎

🌊 Iniciamos los recorridos con nuestros Gestores de Convivencia para la recolección de residuos en el río Tuluá. Con estas acciones recuperamos espacios que habían sido ocupados y llenos de basura. 🙌 Una labor colectiva para devolverle vida y limpieza a nuestro río y zonas verdes aledañas, pensando en el bienestar de todos los tulueños. 🌱✨ #ParaSerFelices","¡Río Tuluá sin residuos!💙💪🏼😎

🌊 Iniciamos los recorridos con nuestros Gestores de Convivencia para la recolección de residuos en el río Tuluá. Con estas acciones recuperamos espacios que habían sido ocupados y llenos de basura. 🙌 Una labor colectiva para devolverle vida y limpieza a nuestro río y zonas verdes aledañas, pensando en el bienestar de todos los tulueños. 🌱✨ #ParaSerFelices",37,"08/19/2025 14:44",N/A,https://www.facebook.com/reel/1105068081103814/,1,0,Reels,,,,,Total,3195,1840,166,127,21,18,74,,74,,,30160.411,10.737,0,0,
1216054713895192,100064720237286,"Alcaldía de Tuluá","#Gobierno | Alcaldía Realiza Jornada de sensibilización en colegios para prevenir la violencia intrafamiliar

A través de la Secretaría de Gobierno, Convivencia y Seguridad, y su Comisaría de Familia, realizó una jornada de sensibilización en la Institución Educativa Pumarejo – Sede Sindical, dirigida a padres y madres de familia, en el marco de la Ley 2126 de 2021. El objetivo fue abordar temas clave para la prevención de la violencia intrafamiliar y el fortalecimiento de entornos familiares protectores para niñas, niños y adolescentes.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/19/2025 14:03",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid04bFPVbv3Mhbp1AjZpYKwGBCuRk1qF3pWsSqeefQSMXbp6yh21wh46zqHBAHz2qcrl,0,0,Enlaces,,,,,Total,1518,923,38,28,0,10,20,18,2,,,,,,,
1216054250561905,100064720237286,"Alcaldía de Tuluá","#Juventud | Con salud y educación se “parcharon” los estudiantes de La Marina

300 estudiantes de la I. E. La Marina recibieron este martes, 12 de agosto, toda la oferta institucional y educativa por parte de la Unidad Central del Valle - UCEVA, la Universidad Latinoamericana y el SENA, la socialización de programas nacionales como Renta Joven y los Puntos INNOVA, jornadas de salud con pruebas rápidas de VIH a cargo del Hospital Rubén Cruz Vélez y charlas de prevención de Profamilia en el marco del Día Internacional de la Juventud.

Lee la noticia completa: ⬇️⬇️⬇️
",,0,"08/19/2025 14:02",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02UdeDg3UKMGkktL976V7SFjZK4iB3XDXCBNBMqMFx1SPQFoacdcJeWbb8n4E9Tr5Zl,0,0,Enlaces,,,,,Total,1544,982,39,31,0,8,8,6,2,,,,,,,
1216054047228592,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Más de 2.000 millones para atención de adultos mayores.

Más de 400 abuelitos están siendo beneficiados con esta inversión de 2.000 millones de pesos que fortalece la Atención Integral en cuatro importantes centros: La Casa de los Abuelos, el Jardín de los Abuelos, el Centro San Francisco de Asís en La Marina y el Albergue El Buen Samaritano, este último beneficiado por primera vez con una asignación de 100 millones de pesos.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/19/2025 14:02",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02L5HKPgZY4ynEPh89BfkCKq9fDzifeUfahuP1BVTSbDToNXpEDMBjLkvjzgvaNrvvl,0,0,Enlaces,,,,,Total,2273,1392,48,38,0,10,25,18,7,,,,,,,
1216051963895467,100064720237286,"Alcaldía de Tuluá","#Obras | Gustavo Vélez hace inversión histórica en infraestructura para la Primera Infancia.

Los Centros de Desarrollo Infantil Cariñositos y Semillitas del barrio Chiminangos, que anteriormente presentaban un alto estado de deterioro y condiciones no aptas para su óptimo funcionamiento, serán ahora renovados para brindar entornos seguros, modernos y acogedores a la comunidad infantil. 

Lee la noticia completa:⬇⬇⬇
",,0,"08/19/2025 13:58",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02PruPeUyQrpqrMqEt21hYYZXEjPtp5D51fP9nEcsXxzroW972YJc75AUHJqp3eJjnl,0,0,Enlaces,,,,,Total,4393,2667,108,77,9,22,80,29,51,,,,,,,
1215823590584971,100064720237286,"Alcaldía de Tuluá","🙌 Más de 300 personas fueron atendidas en Barragán con salud, SISBÉN, vacunación, recreación y cultura.
Además, por primera vez señalizamos las calles para mejorar la movilidad y transitar más seguros. 🚸✨
¡La Ruta de la Felicidad sigue llevando bienestar a cada rincón! 💙 #ParaSerFelices","🙌 Más de 300 personas fueron atendidas en Barragán con salud, SISBÉN, vacunación, recreación y cultura.
Además, por primera vez señalizamos las calles para mejorar la movilidad y transitar más seguros. 🚸✨
¡La Ruta de la Felicidad sigue llevando bienestar a cada rincón! 💙 #ParaSerFelices",66,"08/19/2025 07:35",N/A,https://www.facebook.com/reel/1288352926298093/,1,0,Reels,,,,,Total,1093,689,66,53,1,12,14,,14,,,8829.606,9.093,0,0,
1213592974141366,100064720237286,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",69,"08/16/2025 16:03",N/A,https://www.facebook.com/reel/1538142313825720/,1,0,Reels,,,,,Total,4195,2110,164,128,4,32,58,,58,,,44570.901,11.713,0,0,
1213559397478057,100064720237286,"Alcaldía de Tuluá","🔥 2do día del Joven Fest 🔥

💼 Emprendimientos, 🤸‍♂️ show de stunt y 🎭 presentaciones artísticas llenan de energía el Coliseo de Ferias Manuel Victoria Rojas 🎪
🎉 ¡Así se vive el Festival de la Juventud 2025! 🚀🎶",,0,"08/16/2025 14:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0271h6K1c3ovSBJp1MUb99agpqDCiqQVex2poKS86rDgt4cBCZeq3sESzFnBXEjRerl,0,0,Fotos,,,,,Total,14400,8607,104,90,0,14,873,,186,687,,,,,,
1213402980827032,100064720237286,"Alcaldía de Tuluá","🎙️ #ElPodcastdeVélez | Episodio 27. Tuluá renace:

📢 En este episodio, el alcalde Gustavo Vélez cuenta cómo Tuluá avanza: obras de infraestructura, acciones sociales, cercanía con la ciudadanía, la reducción de la accidentalidad y muchos temas más. 🚧💙
📈 Descubre en este podcast, cómo nuestra ciudad ha crecido en los últimos meses. #ParaSerFelices💙✌🏽","🎙️ #ElPodcastdeVélez | Episodio 27. Tuluá renace:

📢 En este episodio, el alcalde Gustavo Vélez cuenta cómo Tuluá avanza: obras de infraestructura, acciones sociales, cercanía con la ciudadanía, la reducción de la accidentalidad y muchos temas más. 🚧💙
📈 Descubre en este podcast, cómo nuestra ciudad ha crecido en los últimos meses. #ParaSerFelices💙✌🏽",1236,"08/16/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1387421435692050/,1,0,Videos,,,,,Total,3471,2685,276,162,38,76,182,,182,,,83699.701,27.955,0,0,0
1213198097514187,100064720237286,"Alcaldía de Tuluá","🎉📅 ¡Agéndate para un finde espectacular en Tuluá!

En la zona rural y urbana tenemos una programación cultural y tradicional que no te puedes perder.
✨ Desliza y descubre todos los eventos para que armes plan con tu familia y amigos.

💙 ¡Te esperamos en el mejor parche del fin de semana! #ParaSerFelices",,0,"08/16/2025 05:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0rt52MzKUPpZaTdtPDbpVbsUQzpZPt4zM4deM3yDP8ziEoYAET85cwwUktzYsSvYsl,0,0,Fotos,,,,,Total,2037,1236,28,21,0,7,38,,10,28,,,,,,
1212751097558887,100064720237286,"Alcaldía de Tuluá","¡Capturados en Piques Ilegales!❌❌🚨

Gracias a la rápida acción de nuestra Policía Nacional, 3 sujetos que participaban en piques ilegales en el barrio Bosques de Maracabio fueron capturados.
🔹 Acceso carnal abusivo
🔹 Comparendos porte de armas blancas y alucinógenos

💪 Desde la Administración Municipal y la Fuerza Pública seguimos trabajando por la seguridad y tranquilidad de los tulueños. #ParaSerFelices","¡Capturados en Piques Ilegales!❌❌🚨

Gracias a la rápida acción de nuestra Policía Nacional, 3 sujetos que participaban en piques ilegales en el barrio Bosques de Maracabio fueron capturados.
🔹 Acceso carnal abusivo
🔹 Comparendos porte de armas blancas y alucinógenos

💪 Desde la Administración Municipal y la Fuerza Pública seguimos trabajando por la seguridad y tranquilidad de los tulueños. #ParaSerFelices",105,"08/15/2025 16:18",uploaded,https://www.facebook.com/reel/2831726290355030/,1,0,Reels,,,,,Total,5736,3136,252,199,16,37,247,,247,,,133636.08,26.425,0,0,
1212711704229493,100064720237286,"Alcaldía de Tuluá","📚 Foro Educativo Comunidad en Red: ¡educación que transforma!🙌🏼

Junto a los docentes de Tuluá, reflexionamos sobre los retos del futuro: inteligencia artificial, virtualidad, formación emocional y ciudadanía digital. 🌐💡
¡La educación evoluciona para formar ciudadanos integrales! 🚀 #ParaSerFelices",,0,"08/15/2025 14:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid032zrYhhcP6MWsZ8D2TzgHQvf8gMayECHbMtuxmMFEjRKYnFMyJCU469YtTbdKC33Ll,0,0,Fotos,,,,,Total,7140,3439,112,89,1,22,652,,207,445,,,,,,
1212623784238285,100064720237286,"Alcaldía de Tuluá","🚐✨ ¡La Ruta de la Felicidad llegó a Barragán!

Nos descentralizamos con toda nuestra oferta institucional➡️ Llevamos salud 👩‍⚕️, Sisbén 📋, vacunación 🐶, cultura 🎨, recreación ⚽ y mucho más para los tulueños de esta zona rural alta.🌄
¡Seguimos cumpliendo con bienestar y servicios de calidad! #ParaSerFelices💙",,0,"08/15/2025 12:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0eRyPFx1e1xGQPYHutEAMfuPPsEb2i76xJyrrCWALr2vxqxLoVJj5rsat6aLTLaxrl,0,0,Fotos,,,,,Total,7555,4283,115,90,1,24,439,,164,275,,,,,,
1212457324254931,100064720237286,"Alcaldía de Tuluá","🔥🙌 ¡Ya arrancó el primer día del JOVENFEST 2025!

Estamos en el 📍Coliseo de Ferias Manuel Victoria Rojas con actividades como: 🧠 bienestar emocional, 🩺 atención primaria en salud, 💬 atención en salud sexual y reproductiva, 💼 feria de empleabilidad, presentaciones artísticas, rumboterapia, recreación y ¡mucho más! ✌🏽😎

Estaremos hasta las 12:00 m. 💙 ¡Te esperamos para que vivas la juventud al máximo! 😎 #ParaSerFelices",,0,"08/15/2025 07:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02qyeXiFWPWQGBYwstnMcggGzThWHGnaKfmjMWF6UTzhenkBJBp4jMjksGegE1CFUZl,0,0,Fotos,,,,,Total,17925,9321,209,170,1,38,1534,,347,1187,,,,,,
1211919754308688,100064720237286,"Alcaldía de Tuluá","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices","✨ ¡Invertimos en el futuro de Tuluá! ✨

Avanzamos con obras que transforman vidas, destinando casi 600 millones de pesos a la adecuación y mejoramiento de:

🏫 Centros de Desarrollo Infantil Cariñositos y Semillitas
🎠 Parque de la Primera Infancia
🏡 Casa de los Abuelos

Espacios renovados, seguros y llenos de vida para nuestros niños, niñas, adolescentes y adultos mayores. 💙

#ParaSerFelices",63,"08/14/2025 17:26",uploaded,https://www.facebook.com/reel/4056149427933835/,1,0,Reels,,,,,Total,2542,1398,120,87,7,26,41,,41,,,18988.382,8.35,0,0,
1211646707669326,100064720237286,"Alcaldía de Tuluá","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices","¡En El Diamante ahora se transita con tranquilidad! 🚧💪🏼

Un nuevo muro de contención en piedra, alcantarillado y una vía segura están transformando la movilidad y evitando accidentes en la zona rural alta de nuestro municipio. 💙✌🏽Obras  #ParaSerFelices",50,"08/14/2025 09:13",N/A,https://www.facebook.com/reel/1416742522720383/,1,0,Reels,,,,,Total,6205,3113,284,219,15,50,171,,171,,,70504.996,12.795,0,0,
1211049801062350,100064720237286,"Alcaldía de Tuluá","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼","➡️Conoce la historia de María Cruz, la reina del Centro Día “Para Ser Felices” ✨💙

💙👵 Así como María Cruz, 150 abuelitos viven días llenos de cuidado, alegría y amor en nuestro programa Centro Día Para Ser Felices. 🌟
Aquí encuentran 🍽️ alimentación, 🎯 recreación, 🩺 salud, 💬 acompañamiento psicosocial… y sobre todo, cariño y sonrisas que iluminan cada jornada. Aquí transformamos vidas #ParaSerFelices 💙💪🏼",89,"08/13/2025 16:29",auto,https://www.facebook.com/reel/1125341832805496/,1,0,Reels,,,,,Total,4062,2234,163,118,6,39,62,,62,,,51568.418,13.948,0,0,
1210953491071981,100064720237286,"Alcaldía de Tuluá","#salud | Alcaldía brinda atención inmediata a ciudadano en situación de abandono.

La alerta sobre un hombre en delicado estado de salud y aparente abandono en la entrada de la iglesia fue reportada en redes sociales, lo que llevó a la Secretaría de Salud, en coordinación con otras dependencias y Bomberos de Tuluá, a activar de inmediato los protocolos de atención.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/13/2025 13:15",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02HtGgdDSkDULweY5x6rFbRc6iGdsZHpcEw4HJQ5dawWiNvGhL4kRyvvAQDdFdcoPHl,0,0,Enlaces,,,,,Total,6461,3954,74,59,2,13,212,119,93,,,,,,,
1210869257747071,100064720237286,"Alcaldía de Tuluá","#Obras | Alcaldía canaliza Río Tuluá para reducir inundaciones

Con el objetivo de proteger a las familias que habitan cerca del río y prevenir emergencias durante la temporada de lluvias, la Administración Municipal adelanta la canalización de 250 metros del río Tuluá, en un sector que históricamente ha registrado acumulación de sedimentos y riesgo de desbordamiento

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/13/2025 10:52",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0HHYUMzLaRjjg2Dzv9QdNiHEmNBLoyUVE5ZWMXRSoVMH23yMnVCJxFx53cutFrdgnl,0,0,Enlaces,,,,,Total,2843,1586,76,58,7,11,22,7,15,,,,,,,
1210857231081607,100064720237286,"Alcaldía de Tuluá","🔥🙌 Este fin de semana, el JOVENFEST 2025 será tu parche 💙

Desliza y conoce lo que tenemos programado para celebrar la juventud: 🧠 bienestar emocional, 🩺 salud, 💼 empleabilidad, 🐶🐱 vacunación de mascotas, 🎤 presentaciones artísticas, 🏍️ show de STUNT, 🌈 Color Fest, batallas de Hip-Hop & DJ’s  🎨 concurso de graffiti y mucho más para que parches con tus amigos. 😎

📅 Viernes 15 y sábado 16 de agosto – Coliseo de Ferias Manuel Victoria Rojas

💙🤩 Espacios para crear y vivir la juventud al máximo. #ParaSerFelices",,0,"08/13/2025 10:34",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0d2PkJZDzXPmuJtF5zuZNDY6sNVPqCmLPraeujAcqQ4YNiYVSkazQZh72dbbuX8VUl,0,0,Fotos,,,,,Total,8674,4714,144,105,0,39,194,,40,154,,,,,,
